ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
5409960473983330744,2021-07-01,275292.0,129
5409960473983330744,2021-08-01,237683.0,128
5409960473983330744,2021-09-01,748351.0,132
5409960473983330744,2021-10-01,193761.0,131
5409960473983330744,2021-11-01,363027.0,135
5409960473983330744,2021-12-01,284551.0,123
5425069937553115144,2019-04-01,6936.0,0
5425069937553115144,2020-03-01,947.0,0
5425069937553115144,2021-07-01,62725.0,0
5429414161455643517,2021-07-01,76293.0,113
5430917218683822543,2021-05-01,57471.0,114
5430917218683822543,2021-07-01,339095.0,123
5430917218683822543,2021-09-01,57671.0,115
5430917218683822543,2021-10-01,110724.0,114
5432443358006556295,2019-04-01,245734.0,102
5432443358006556295,2021-07-01,264139.0,119
5432443358006556295,2021-08-01,293883.0,113
5432443358006556295,2021-09-01,138368.0,117
5432443358006556295,2021-10-01,424180.0,121
5432443358006556295,2021-11-01,452229.0,120
5434353421615275749,2020-05-01,598232.0,117
5434353421615275749,2020-08-01,694554.0,113
5434353421615275749,2020-12-01,203625.0,109
5440313607363845188,2019-02-01,289141.0,105
5440313607363845188,2019-09-01,257445.0,106
5440313607363845188,2020-11-01,553078.0,106
5440313607363845188,2021-04-01,170391.0,118
5440313607363845188,2021-07-01,485654.0,118
5440313607363845188,2021-08-01,421372.0,117
5440313607363845188,2021-09-01,359082.0,117
5440313607363845188,2021-10-01,110268.0,115
5440313607363845188,2021-11-01,472412.0,113
5440313607363845188,2021-12-01,274889.0,114
5448628641564935127,2021-09-01,204146.0,136
5448628641564935127,2021-10-01,662171.0,137
5448628641564935127,2021-11-01,152277.0,125
5448628641564935127,2021-12-01,208808.0,131
5460280878923715699,2021-07-01,504599.0,151
5460280878923715699,2021-08-01,147572.0,141
5460280878923715699,2021-09-01,108042.0,140
5460280878923715699,2021-10-01,31416.0,142
5460280878923715699,2021-11-01,583424.0,152
5460280878923715699,2021-12-01,6739.0,152
5462970244186515758,2021-07-01,62650.0,132
5462970244186515758,2021-08-01,39487.0,127
5462970244186515758,2021-09-01,126280.0,129
5462970244186515758,2021-10-01,295084.0,136
5462970244186515758,2021-11-01,420630.0,131
5462970244186515758,2021-12-01,142777.0,125
5465001651966355821,2020-03-01,26471.0,112
5465001651966355821,2021-07-01,444245.0,117
5465001651966355821,2021-08-01,539654.0,116
5465001651966355821,2021-09-01,133318.0,110
5465001651966355821,2021-10-01,246820.0,116
5465001651966355821,2021-11-01,581071.0,113
5477523784812182605,2021-05-01,529203.0,122
5477523784812182605,2021-07-01,245864.0,127
5477900120643078645,2019-01-01,269618.0,101
5477900120643078645,2021-07-01,89770.0,114
5477900120643078645,2021-08-01,272240.0,109
5477900120643078645,2021-09-01,277257.5,111
5477900120643078645,2021-10-01,282275.0,118
5477900120643078645,2021-11-01,116425.0,118
5477900120643078645,2021-12-01,346310.0,118
5481711897502154955,2021-01-01,455575.0,127
5481711897502154955,2021-08-01,55378.0,122
5481711897502154955,2021-09-01,267524.0,129
5481711897502154955,2021-10-01,121706.0,129
5481711897502154955,2021-11-01,209144.0,128
5481711897502154955,2021-12-01,10830.0,126
5487870288449327165,2018-10-01,201813.0,117
5487870288449327165,2019-03-01,412613.0,127
5487870288449327165,2019-08-01,124319.0,128
5487870288449327165,2020-02-01,509117.0,131
5487870288449327165,2021-03-01,380259.5,148
5487870288449327165,2021-06-01,400924.0,145
5487870288449327165,2021-08-01,369422.0,145
5487870288449327165,2021-10-01,253228.0,149
5487870288449327165,2021-11-01,394263.0,140
5489089370448387505,2021-10-01,39483.0,139
5489089370448387505,2021-11-01,56193.0,142
5499433941404698208,2021-02-01,1092306.0,138
5499433941404698208,2021-10-01,551281.0,128
5499433941404698208,2021-11-01,233427.0,129
5503073374822479037,2021-07-01,121179.0,117
5503073374822479037,2021-08-01,365031.0,118
5503073374822479037,2021-09-01,253199.0,118
5503073374822479037,2021-10-01,529727.0,116
5503073374822479037,2021-11-01,423352.0,120
5503073374822479037,2021-12-01,344736.0,121
5503391736465275980,2021-07-01,143012.0,130
5503391736465275980,2021-08-01,287683.0,134
5503391736465275980,2021-09-01,494787.0,127
5511113649464808344,2019-11-01,46107.0,97
5511113649464808344,2020-06-01,602522.0,104
5511113649464808344,2020-10-01,444707.0,110
5511113649464808344,2021-02-01,74246.0,114
5511113649464808344,2021-07-01,185128.0,114
5511113649464808344,2021-09-01,147141.0,116
5511113649464808344,2021-10-01,231499.0,114
5511113649464808344,2021-11-01,191924.0,113
5517114603826429870,2018-12-01,214933.0,104
5517114603826429870,2019-06-01,820787.0,101
5517114603826429870,2021-02-01,158894.0,120
5517114603826429870,2021-06-01,781646.0,118
5517114603826429870,2021-07-01,574148.0,113
5517114603826429870,2021-09-01,384354.0,121
5517114603826429870,2021-11-01,357634.0,117
5522764880180045081,2019-02-01,103803.0,100
5522764880180045081,2019-10-01,36411.0,94
5522764880180045081,2021-07-01,163755.0,106
5522764880180045081,2021-08-01,140691.0,107
5522764880180045081,2021-09-01,433702.0,105
5522764880180045081,2021-10-01,263160.0,104
5522764880180045081,2021-11-01,216041.0,108
5522764880180045081,2021-12-01,320266.0,110
5528372913947954503,2019-07-01,19154.0,117
5528372913947954503,2020-02-01,171988.0,126
5528372913947954503,2020-09-01,472243.0,129
5528372913947954503,2021-04-01,335139.0,128
5528372913947954503,2021-08-01,223636.0,132
5528372913947954503,2021-09-01,481497.0,131
5528372913947954503,2021-11-01,152270.0,135
5538710567548269440,2019-05-01,13365.0,114
5538710567548269440,2019-07-01,391793.0,113
5538710567548269440,2020-03-01,377267.0,125
5538710567548269440,2020-09-01,258215.0,119
5540361570968095722,2019-11-01,360628.0,109
5540361570968095722,2020-06-01,125583.0,115
5540361570968095722,2020-12-01,141553.0,116
5540361570968095722,2021-04-01,135588.0,118
5540361570968095722,2021-07-01,375938.0,129
5540361570968095722,2021-08-01,229321.0,126
5540361570968095722,2021-09-01,224717.0,123
5547032541615425352,2020-03-01,221226.0,97
5547032541615425352,2020-05-01,294509.0,99
5547032541615425352,2020-07-01,824216.0,100
5547032541615425352,2021-06-01,281627.0,101
5547032541615425352,2021-09-01,178867.0,96
5547032541615425352,2021-11-01,281016.0,96
5555695998591488407,2021-06-01,285419.0,160
5558533999208199371,2020-09-01,261530.0,145
5558533999208199371,2021-07-01,137955.0,147
5558533999208199371,2021-08-01,304213.0,144
5558533999208199371,2021-09-01,313743.0,144
5558533999208199371,2021-10-01,330564.0,151
5558533999208199371,2021-11-01,390438.0,141
5562543665139612149,2021-08-01,263623.0,124
5562543665139612149,2021-09-01,219052.0,124
5574997762710520717,2021-07-01,871485.0,138
5574997762710520717,2021-08-01,216658.0,130
5574997762710520717,2021-09-01,90275.0,128
5574997762710520717,2021-10-01,182165.0,138
5574997762710520717,2021-11-01,310718.0,129
5577659616907513811,2019-02-01,238583.0,120
5577659616907513811,2019-05-01,21944.0,121
5577659616907513811,2019-12-01,26294.0,117
5577659616907513811,2020-06-01,612592.0,126
5577659616907513811,2021-07-01,76046.0,132
5577659616907513811,2021-08-01,148432.0,139
5577659616907513811,2021-09-01,12436.0,140
5577659616907513811,2021-10-01,393631.0,137
5577659616907513811,2021-11-01,393631.0,128
5602023133976834072,2019-07-01,292543.0,94
5602023133976834072,2019-09-01,61190.0,94
5602023133976834072,2021-01-01,284875.0,102
5606267905834401873,2021-07-01,1265206.0,117
5606267905834401873,2021-08-01,710267.0,126
5606267905834401873,2021-09-01,142417.0,120
5606267905834401873,2021-10-01,40305.0,125
5606267905834401873,2021-11-01,231966.0,118
5606267905834401873,2021-12-01,380142.0,126
5607900901204647807,2021-06-01,93973.0,112
5607900901204647807,2021-07-01,330213.0,111
5607900901204647807,2021-08-01,331316.0,109
5611787644735474299,2021-07-01,743397.0,147
5611787644735474299,2021-08-01,320839.0,150
5611787644735474299,2021-09-01,227006.0,142
5611787644735474299,2021-10-01,81292.0,147
5611787644735474299,2021-11-01,324791.0,146
5611787644735474299,2021-12-01,568290.0,152
5613825020130267729,2018-12-01,319573.0,84
5613825020130267729,2021-07-01,495078.0,98
5613825020130267729,2021-08-01,123668.0,97
5613825020130267729,2021-09-01,272110.0,105
5613825020130267729,2021-10-01,24556.0,103
5613825020130267729,2021-11-01,180632.0,105
5635781225931111684,2021-07-01,230047.0,111
5635781225931111684,2021-08-01,79224.0,117
5635781225931111684,2021-09-01,131382.0,114
5635781225931111684,2021-10-01,341740.0,110
5635781225931111684,2021-11-01,159534.0,117
5635781225931111684,2021-12-01,167700.0,112
5651190097741301133,2020-07-01,472713.0,95
5687511145009775604,2021-07-01,109176.0,115
5687511145009775604,2021-08-01,335077.0,124
5687511145009775604,2021-09-01,503115.0,123
5687511145009775604,2021-10-01,303127.0,122
5687511145009775604,2021-11-01,126051.0,117
5689766561863956319,2019-07-01,328708.0,139
5689766561863956319,2020-01-01,39000.0,150
5689766561863956319,2021-04-01,201532.0,152
5689766561863956319,2021-07-01,212194.5,163
5689766561863956319,2021-08-01,192360.0,164
5689766561863956319,2021-09-01,164379.0,164
5689766561863956319,2021-10-01,105812.0,166
5692263270628375692,2018-12-01,344484.0,116
5692263270628375692,2019-03-01,60214.0,122
5692263270628375692,2019-10-01,1648496.0,121
5694881483989656694,2019-12-01,155658.0,156
5694881483989656694,2020-10-01,179656.0,166
5694881483989656694,2021-07-01,51462.0,176
5694881483989656694,2021-09-01,350152.0,180
5694881483989656694,2021-10-01,756910.0,181
5694881483989656694,2021-11-01,96328.0,179
5706551050445880395,2021-09-01,332576.0,118
5706551050445880395,2021-11-01,332576.0,120
5706551050445880395,2021-12-01,230993.0,121
5714540197488862003,2021-07-01,267666.0,125
5714540197488862003,2021-08-01,228969.0,119
5714540197488862003,2021-09-01,846720.0,121
5714540197488862003,2021-10-01,122428.0,116
5714540197488862003,2021-11-01,532453.0,123
5714540197488862003,2021-12-01,126248.0,119
5726178124659661019,2021-07-01,447333.5,123
5726178124659661019,2021-08-01,449781.0,131
5726178124659661019,2021-09-01,336309.0,120
5726178124659661019,2021-10-01,483090.0,128
5726178124659661019,2021-11-01,268659.0,125
5726178124659661019,2021-12-01,545274.0,125
5726884001073147293,2018-10-01,72610.0,97
5726884001073147293,2019-08-01,528754.0,99
5726884001073147293,2021-08-01,194702.0,114
5726884001073147293,2021-09-01,168789.0,114
5732713959930509093,2019-02-01,742966.0,116
5732713959930509093,2020-06-01,163478.0,119
5732713959930509093,2020-10-01,378505.0,122
5732713959930509093,2021-09-01,560163.0,133
5732713959930509093,2021-10-01,112612.0,126
5732713959930509093,2021-12-01,805936.0,135
5735794880899687600,2018-12-01,54417.0,130
5735794880899687600,2019-04-01,145918.0,151
5735794880899687600,2019-10-01,231903.0,138
5735794880899687600,2020-11-01,272059.0,148
5735794880899687600,2021-06-01,172946.0,163
5735794880899687600,2021-08-01,469284.0,167
5735794880899687600,2021-09-01,288265.0,152
5735794880899687600,2021-10-01,211192.0,157
5752688018135006198,2019-04-01,184132.0,107
5752688018135006198,2020-04-01,106665.0,116
5752688018135006198,2021-02-01,410376.0,116
5752688018135006198,2021-08-01,342871.0,118
5752688018135006198,2021-10-01,175213.0,118
5752688018135006198,2021-11-01,148800.0,117
5752688018135006198,2021-12-01,157090.0,120
5753677550753111444,2019-05-01,417573.0,102
5753677550753111444,2021-07-01,381395.0,122
5753677550753111444,2021-08-01,553135.0,112
5753677550753111444,2021-09-01,393923.0,112
5753677550753111444,2021-10-01,386248.0,116
5753677550753111444,2021-11-01,146690.0,116
5753677550753111444,2021-12-01,146690.0,112
5757271354816214865,2021-07-01,1680.0,132
5757271354816214865,2021-08-01,222261.0,124
5757271354816214865,2021-09-01,24994.0,121
5757271354816214865,2021-10-01,268217.0,125
5757271354816214865,2021-11-01,265657.0,126
5757271354816214865,2021-12-01,83165.0,126
5758033363847724111,2019-01-01,104143.0,100
5758033363847724111,2019-04-01,211590.0,104
5758033363847724111,2019-09-01,344195.0,98
5758033363847724111,2019-12-01,296020.0,105
5758033363847724111,2021-07-01,742775.0,116
5758033363847724111,2021-09-01,250500.0,117
5758033363847724111,2021-10-01,335515.0,110
5758033363847724111,2021-11-01,424895.0,110
5761480994209806499,2021-07-01,385397.0,142
5761480994209806499,2021-08-01,234617.0,144
5761480994209806499,2021-09-01,333693.0,147
5761480994209806499,2021-10-01,172481.0,143
5761480994209806499,2021-11-01,107894.0,144
5761480994209806499,2021-12-01,58427.0,148
5763886458177210090,2018-10-01,209776.0,107
5786895437851445408,2019-08-01,266342.0,139
5786895437851445408,2020-04-01,395098.0,138
5786895437851445408,2020-11-01,105578.0,136
5786895437851445408,2021-01-01,141739.0,151
5786895437851445408,2021-07-01,232998.0,144
5786895437851445408,2021-08-01,255597.0,143
5786895437851445408,2021-09-01,310168.0,145
5786895437851445408,2021-10-01,293060.0,146
5786895437851445408,2021-11-01,133854.0,147
5790563179715256679,2019-04-01,80724.0,138
5790563179715256679,2019-06-01,342844.0,137
5791518044186095039,2019-08-01,206288.0,114
5791518044186095039,2021-07-01,359081.0,126
5791518044186095039,2021-09-01,574847.0,130
5791518044186095039,2021-10-01,711523.0,125
5791518044186095039,2021-11-01,455183.0,129
5794903898038236832,2021-07-01,473085.0,144
5794903898038236832,2021-08-01,387534.0,149
5794903898038236832,2021-09-01,139407.0,144
5794903898038236832,2021-10-01,322542.0,140
5795100045494475994,2019-06-01,366115.0,122
5795100045494475994,2020-03-01,132262.0,133
5795100045494475994,2021-07-01,142846.0,134
5795100045494475994,2021-08-01,508138.0,127
5795100045494475994,2021-09-01,338728.0,132
5795100045494475994,2021-10-01,220748.0,135
5795100045494475994,2021-11-01,134218.0,138
5799279645678609726,2018-09-01,98223.0,144
5799279645678609726,2019-09-01,394502.0,145
5799279645678609726,2019-11-01,237268.0,146
5799279645678609726,2020-02-01,159400.0,162
5799279645678609726,2021-07-01,531808.0,170
5799279645678609726,2021-08-01,325213.0,172
5799279645678609726,2021-09-01,386043.0,165
5799279645678609726,2021-10-01,92261.0,167
5799279645678609726,2021-11-01,61386.0,164
5810778736737569699,2018-09-01,338257.0,139
5810778736737569699,2019-01-01,362616.0,155
5810778736737569699,2019-10-01,974721.0,153
5810778736737569699,2021-07-01,286870.0,167
5810778736737569699,2021-08-01,889274.0,164
5810778736737569699,2021-09-01,35705.0,170
5810778736737569699,2021-11-01,43396.0,166
5810778736737569699,2021-12-01,34395.0,166
5854364934896993687,2020-03-01,325763.0,163
5854364934896993687,2021-07-01,276475.0,172
5854364934896993687,2021-08-01,369588.0,162
5854364934896993687,2021-10-01,76254.0,170
5855956854975734380,2021-05-01,123157.0,150
5855956854975734380,2021-07-01,172783.0,155
5855956854975734380,2021-08-01,268312.0,150
5855956854975734380,2021-09-01,300112.0,157
5855956854975734380,2021-10-01,50604.0,149
5855956854975734380,2021-11-01,731155.0,152
5855956854975734380,2021-12-01,215536.0,157
5856610998569876318,2020-02-01,221112.0,147
5856610998569876318,2021-07-01,323980.0,155
5856610998569876318,2021-08-01,88734.0,165
5856610998569876318,2021-10-01,208337.0,159
5856610998569876318,2021-11-01,61808.0,162
5860276371789140450,2021-05-01,465437.0,125
5860276371789140450,2021-07-01,151832.0,120
5860276371789140450,2021-08-01,429088.0,120
5860276371789140450,2021-09-01,136223.0,116
5860276371789140450,2021-10-01,427761.0,121
5860276371789140450,2021-11-01,177605.0,120
5864443060004179363,2021-07-01,118233.0,110
5864443060004179363,2021-08-01,55895.0,104
5864443060004179363,2021-09-01,206268.0,103
5864443060004179363,2021-10-01,48768.0,104
5864443060004179363,2021-11-01,140194.0,110
5875663709136533612,2019-02-01,299590.0,118
5875663709136533612,2019-10-01,170208.0,119
5875663709136533612,2020-05-01,426747.0,124
5875663709136533612,2021-03-01,651789.0,131
5875663709136533612,2021-07-01,130496.0,122
5875663709136533612,2021-08-01,7636.0,125
5880041582322293710,2021-07-01,214095.0,103
5880041582322293710,2021-08-01,840653.0,106
5880041582322293710,2021-09-01,416114.0,101
5880041582322293710,2021-10-01,319310.0,106
5880041582322293710,2021-11-01,46141.0,107
5883155883105348987,2021-07-01,471300.0,143
5883155883105348987,2021-08-01,155688.0,145
5883155883105348987,2021-09-01,361325.0,152
5883155883105348987,2021-10-01,126136.0,144
5883155883105348987,2021-11-01,245935.0,139
5883897347879529463,2021-03-01,321426.0,
5884104941462322372,2018-09-01,27741.0,0
5888474320320735000,2020-05-01,310954.0,100
5888474320320735000,2021-07-01,219373.0,105
5888474320320735000,2021-08-01,335025.0,99
5888474320320735000,2021-09-01,162867.0,100
5888474320320735000,2021-10-01,552375.0,104
5888474320320735000,2021-11-01,71748.0,103
5893903674205161232,2018-11-01,297129.0,94
5893903674205161232,2020-04-01,162421.0,102
5893903674205161232,2021-06-01,366745.0,112
5893903674205161232,2021-07-01,430285.0,113
5893903674205161232,2021-08-01,242473.0,108
5893903674205161232,2021-09-01,222885.5,117
5893903674205161232,2021-10-01,203298.0,107
5893903674205161232,2021-11-01,613087.0,107
5897410907783139228,2021-02-01,423951.0,137
5897410907783139228,2021-07-01,261241.0,130
5897410907783139228,2021-08-01,182867.0,140
5897410907783139228,2021-09-01,488503.0,132
5897410907783139228,2021-10-01,117392.0,134
5897410907783139228,2021-11-01,656540.0,138
5897410907783139228,2021-12-01,82138.0,137
5901769182336230217,2020-02-01,26612.0,0
5901769182336230217,2021-07-01,10087.0,0
5931905128207886847,2018-10-01,104196.0,116
5931905128207886847,2019-08-01,900753.0,120
5931905128207886847,2020-02-01,71163.0,132
5931905128207886847,2020-04-01,534685.0,134
5931905128207886847,2020-11-01,491972.0,127
5931905128207886847,2021-07-01,557413.0,136
5931905128207886847,2021-09-01,63217.0,142
5931905128207886847,2021-10-01,126901.0,134
5931905128207886847,2021-11-01,102526.0,142
5951322986271477998,2020-12-01,46054.0,141
5951322986271477998,2021-02-01,266292.0,148
5951322986271477998,2021-06-01,272565.0,155
5958664040344043635,2019-08-01,991168.0,103
5958664040344043635,2020-04-01,192469.0,110
5958664040344043635,2021-05-01,176244.0,112
5958664040344043635,2021-07-01,276593.0,115
5958664040344043635,2021-08-01,459656.0,117
5958664040344043635,2021-09-01,160474.0,117
5958664040344043635,2021-10-01,178511.0,119
5958664040344043635,2021-11-01,162164.0,120
5974858472822751652,2021-07-01,86058.0,147
5974858472822751652,2021-09-01,61629.0,148
5974858472822751652,2021-10-01,543163.0,140
5974858472822751652,2021-11-01,321214.0,140
5986344948775572227,2021-09-01,11015.0,0
5986344948775572227,2021-10-01,41822.0,0
5988277776808227480,2019-09-01,453951.0,136
5988277776808227480,2020-07-01,336612.0,148
5993765508162121762,2021-07-01,173322.0,126
5993765508162121762,2021-08-01,120625.0,125
5993765508162121762,2021-09-01,309782.0,125
5993765508162121762,2021-10-01,205962.0,119
5993765508162121762,2021-11-01,53736.0,127
5993765508162121762,2021-12-01,379723.0,130
5993832136957065909,2021-03-01,286021.0,138
5993832136957065909,2021-11-01,911912.0,146
5995766367666411083,2020-04-01,39927.0,0
5999145415800242177,2019-06-01,169367.0,107
5999145415800242177,2021-07-01,466612.0,120
5999145415800242177,2021-08-01,44456.0,117
5999145415800242177,2021-09-01,65678.0,119
5999145415800242177,2021-10-01,258253.0,119
5999145415800242177,2021-11-01,306242.0,119
6012031176108922616,2018-09-01,190357.0,77
6012031176108922616,2018-11-01,767591.0,74
6012031176108922616,2019-05-01,97341.0,80
6012031176108922616,2021-07-01,383630.0,90
6012031176108922616,2021-08-01,241332.0,87
6012031176108922616,2021-09-01,206458.0,88
6012031176108922616,2021-10-01,155063.0,94
6012031176108922616,2021-11-01,64783.0,92
6020593949794792044,2021-07-01,110848.0,133
6020593949794792044,2021-08-01,414322.0,143
6020593949794792044,2021-09-01,160032.0,141
6020593949794792044,2021-10-01,952261.0,141
6020593949794792044,2021-11-01,659428.0,137
6030285068945261052,2021-07-01,168156.0,107
6030285068945261052,2021-08-01,152032.0,100
6030285068945261052,2021-09-01,358833.0,109
6030285068945261052,2021-10-01,117082.0,106
6030285068945261052,2021-11-01,184380.0,109
6031976689490342098,2020-04-01,188408.0,131
6053752047545474051,2021-07-01,80197.0,111
6053752047545474051,2021-08-01,232117.0,105
6053752047545474051,2021-09-01,233237.0,108
6053752047545474051,2021-10-01,412895.0,107
6053752047545474051,2021-11-01,470663.0,107
6053752047545474051,2021-12-01,862395.0,113
6055129522348042687,2020-12-01,243134.0,109
6055129522348042687,2021-08-01,759995.0,110
6055278873962623670,2021-04-01,266551.0,128
6055278873962623670,2021-09-01,169631.0,128
6055278873962623670,2021-10-01,33076.0,136
6056959220685085102,2019-05-01,91806.0,106
6056959220685085102,2020-08-01,131459.0,105
6056959220685085102,2021-09-01,136092.0,112
6056959220685085102,2021-10-01,333019.0,110
6056959220685085102,2021-11-01,334225.0,117
6061850657256270336,2021-07-01,202373.0,118
6061850657256270336,2021-08-01,330010.0,114
6061850657256270336,2021-09-01,82133.0,112
6061850657256270336,2021-10-01,346998.0,111
6061850657256270336,2021-11-01,57392.0,113
6080407793834027692,2021-01-01,588636.0,125
6080407793834027692,2021-03-01,58615.0,127
6080407793834027692,2021-05-01,275608.0,123
6080407793834027692,2021-10-01,373280.0,123
6081226091774593903,2021-05-01,891700.0,115
6089029916190588614,2018-11-01,277794.0,120
6089029916190588614,2019-09-01,87809.0,124
6089029916190588614,2020-05-01,29316.0,126
6089029916190588614,2020-09-01,216118.0,130
6089029916190588614,2020-11-01,193661.0,130
6089029916190588614,2021-11-01,38485.0,132
6091519986999196884,2019-04-01,154601.0,150
6091519986999196884,2020-02-01,466328.0,158
6091519986999196884,2020-04-01,690253.0,159
6091519986999196884,2021-07-01,387139.0,165
6091519986999196884,2021-08-01,223462.0,171
6091519986999196884,2021-09-01,335684.0,173
6091519986999196884,2021-10-01,345862.0,173
6091519986999196884,2021-11-01,280933.0,171
6094038865287329652,2021-11-01,532236.0,136
6098833389547425063,2018-11-01,11837.0,115
6098833389547425063,2019-10-01,299090.0,123
6098833389547425063,2020-05-01,187993.0,130
6098833389547425063,2020-11-01,295401.0,128
6098833389547425063,2021-08-01,72469.0,139
6098833389547425063,2021-09-01,553153.0,133
6098833389547425063,2021-10-01,256255.0,136
6098833389547425063,2021-11-01,256255.0,139
6100972975033180377,2018-10-01,622294.0,95
6100972975033180377,2021-06-01,301975.0,113
6100972975033180377,2021-08-01,417283.0,120
6100972975033180377,2021-09-01,203448.0,116
6100972975033180377,2021-10-01,165101.0,113
6100972975033180377,2021-11-01,201172.0,109
6118873739225005756,2020-11-01,114275.0,114
6118873739225005756,2021-07-01,350059.0,125
6118873739225005756,2021-08-01,337162.0,124
6118873739225005756,2021-11-01,1088269.0,124
6118873739225005756,2021-12-01,231677.0,122
6122719618012473549,2020-04-01,150085.0,107
6122719618012473549,2020-10-01,296307.0,110
6122719618012473549,2021-02-01,231034.0,115
6122719618012473549,2021-05-01,61988.0,116
6122719618012473549,2021-07-01,550737.0,111
6122719618012473549,2021-10-01,103872.0,119
6122719618012473549,2021-11-01,457433.0,113
6122719618012473549,2021-12-01,345714.0,113
6134696632487351445,2019-07-01,191632.0,110
6134696632487351445,2020-07-01,41874.0,123
6134696632487351445,2021-07-01,66650.0,131
6134696632487351445,2021-08-01,355506.0,121
6134696632487351445,2021-09-01,391206.0,122
6134696632487351445,2021-10-01,161477.0,132
6134696632487351445,2021-11-01,148321.0,126
6143250120040658989,2019-07-01,23313.0,95
6143250120040658989,2020-02-01,165472.0,97
6143250120040658989,2021-01-01,297377.0,105
6143250120040658989,2021-05-01,46778.0,106
6143250120040658989,2021-10-01,234815.0,105
6145308913889808258,2021-03-01,308803.0,142
6145308913889808258,2021-06-01,321837.0,137
6145308913889808258,2021-07-01,187576.0,147
6145308913889808258,2021-09-01,200214.0,141
6145308913889808258,2021-10-01,613256.0,134
6164364689409425900,2020-10-01,160041.0,114
6164364689409425900,2021-02-01,496760.0,127
6164364689409425900,2021-07-01,16466.0,126
6164364689409425900,2021-08-01,329096.0,126
6164364689409425900,2021-09-01,310900.0,126
6164364689409425900,2021-10-01,1174533.0,126
6164364689409425900,2021-11-01,316504.0,128
6186737197674630993,2019-02-01,408069.0,136
6186737197674630993,2019-04-01,379777.0,133
6186737197674630993,2020-02-01,175384.0,147
6186737197674630993,2021-08-01,436304.0,143
6198047969028248384,2019-04-01,39550.0,126
6198047969028248384,2020-07-01,233950.5,134
6198047969028248384,2021-05-01,68803.0,146
6198047969028248384,2021-08-01,394131.0,146
6198047969028248384,2021-09-01,102874.0,147
6198047969028248384,2021-10-01,505466.0,147
6198047969028248384,2021-11-01,164057.0,138
6198047969028248384,2021-12-01,374111.0,143
6204723742351094322,2019-08-01,340096.0,85
6204723742351094322,2021-07-01,335335.0,100
6204723742351094322,2021-08-01,381450.0,99
6204723742351094322,2021-10-01,77343.0,97
6204723742351094322,2021-11-01,121540.0,99
6213213514675778388,2019-01-01,266985.0,117
6213213514675778388,2019-06-01,315914.0,119
6213213514675778388,2021-01-01,644539.0,126
6213213514675778388,2021-06-01,108904.0,133
6213213514675778388,2021-08-01,50058.0,132
6213213514675778388,2021-09-01,783189.0,121
6216982347344525048,2020-01-01,41073.0,120
6216982347344525048,2020-04-01,487053.0,116
6216982347344525048,2021-04-01,141459.0,125
6216982347344525048,2021-06-01,128938.0,116
6216982347344525048,2021-08-01,380703.0,116
6216982347344525048,2021-11-01,132063.0,124
6217788509719675691,2021-07-01,123463.0,145
6217788509719675691,2021-08-01,308425.0,154
6217788509719675691,2021-09-01,220653.0,154
6217788509719675691,2021-10-01,138404.0,153
6217788509719675691,2021-11-01,298957.0,146
6217788509719675691,2021-12-01,722045.0,158
6227190030200106151,2020-01-01,261574.0,61
6238903426443761049,2021-07-01,292592.0,114
6238903426443761049,2021-08-01,95376.0,120
6238903426443761049,2021-09-01,131178.0,113
6238903426443761049,2021-10-01,856836.0,124
6238903426443761049,2021-11-01,127372.0,123
6238903426443761049,2021-12-01,141615.0,123
6242636379248496392,2021-07-01,252557.0,142
6242636379248496392,2021-08-01,257410.0,145
6242636379248496392,2021-09-01,276291.0,139
6271697692808086495,2018-09-01,520089.0,126
6271697692808086495,2020-09-01,140717.0,149
6271697692808086495,2020-12-01,32806.0,149
6271697692808086495,2021-03-01,367970.0,151
6271697692808086495,2021-07-01,67306.0,149
6271697692808086495,2021-08-01,244565.0,158
6271697692808086495,2021-09-01,297507.0,154
6271697692808086495,2021-11-01,80087.0,151
6276792736652545216,2021-07-01,216847.0,129
6276792736652545216,2021-08-01,377500.0,137
6276792736652545216,2021-09-01,237341.0,135
6276792736652545216,2021-10-01,203582.0,133
6276792736652545216,2021-11-01,188974.0,129
6276792736652545216,2021-12-01,45888.0,131
6284433051333854194,2019-12-01,172657.0,100
6284433051333854194,2021-07-01,326984.0,110
6284433051333854194,2021-08-01,366634.0,111
6284433051333854194,2021-09-01,632965.0,115
6284433051333854194,2021-10-01,149982.0,109
6284433051333854194,2021-11-01,56243.0,116
6284433051333854194,2021-12-01,710303.0,113
6309684992153258710,2019-04-01,123083.0,115
6309684992153258710,2020-06-01,549879.0,118
6309684992153258710,2021-01-01,365560.0,133
6330043096034525408,2020-02-01,387343.0,94
6330043096034525408,2020-05-01,202462.0,95
6330043096034525408,2021-07-01,61931.0,99
6330043096034525408,2021-08-01,47694.0,93
6330043096034525408,2021-09-01,245389.5,96
6330043096034525408,2021-10-01,443085.0,95
6330043096034525408,2021-11-01,104252.0,100
6330043096034525408,2021-12-01,202790.0,99
6335613629467537085,2021-11-01,477856.0,
6337915293429442229,2019-12-01,27967.0,116
6337915293429442229,2020-02-01,352298.0,121
6337915293429442229,2021-01-01,34422.0,125
6337915293429442229,2021-05-01,300476.0,122
6337915293429442229,2021-07-01,252190.0,132
6337915293429442229,2021-08-01,442059.0,130
6337915293429442229,2021-09-01,373630.0,127
